distorted_path,reference_path,mos
distorted_images/i19_24_5.bmp,reference_images/i19.bmp,0.77778
distorted_images/i20_01_1.bmp,reference_images/i20.bmp,5.76923
distorted_images/i20_01_2.bmp,reference_images/i20.bmp,5.51282
distorted_images/i20_01_3.bmp,reference_images/i20.bmp,4.92105
distorted_images/i20_01_4.bmp,reference_images/i20.bmp,4.4359
distorted_images/i20_01_5.bmp,reference_images/i20.bmp,3.78378
distorted_images/i20_02_1.bmp,reference_images/i20.bmp,5.84211
distorted_images/i20_02_2.bmp,reference_images/i20.bmp,5.79487
distorted_images/i20_02_3.bmp,reference_images/i20.bmp,5.51351
distorted_images/i20_02_4.bmp,reference_images/i20.bmp,5.28205
distorted_images/i20_02_5.bmp,reference_images/i20.bmp,4.48718
distorted_images/i20_03_1.bmp,reference_images/i20.bmp,4.9473699999999985
distorted_images/i20_03_2.bmp,reference_images/i20.bmp,4.21053
distorted_images/i20_03_3.bmp,reference_images/i20.bmp,3.81081
distorted_images/i20_03_4.bmp,reference_images/i20.bmp,3.12821
distorted_images/i20_03_5.bmp,reference_images/i20.bmp,2.65789
distorted_images/i20_04_1.bmp,reference_images/i20.bmp,5.71053
distorted_images/i20_04_2.bmp,reference_images/i20.bmp,5.47368
distorted_images/i20_04_3.bmp,reference_images/i20.bmp,5.15789
distorted_images/i20_04_4.bmp,reference_images/i20.bmp,4.72973
distorted_images/i20_04_5.bmp,reference_images/i20.bmp,4.05405
distorted_images/i20_05_1.bmp,reference_images/i20.bmp,6.02632
distorted_images/i20_05_2.bmp,reference_images/i20.bmp,5.76316
distorted_images/i20_05_3.bmp,reference_images/i20.bmp,5.3947400000000005
distorted_images/i20_05_4.bmp,reference_images/i20.bmp,4.23077
distorted_images/i20_05_5.bmp,reference_images/i20.bmp,2.92105
distorted_images/i20_06_1.bmp,reference_images/i20.bmp,4.97368
distorted_images/i20_06_2.bmp,reference_images/i20.bmp,4.13889
distorted_images/i20_06_3.bmp,reference_images/i20.bmp,3.94737
distorted_images/i20_06_4.bmp,reference_images/i20.bmp,3.4359
distorted_images/i20_06_5.bmp,reference_images/i20.bmp,3.10256
distorted_images/i20_07_1.bmp,reference_images/i20.bmp,5.28205
distorted_images/i20_07_2.bmp,reference_images/i20.bmp,4.72973
distorted_images/i20_07_3.bmp,reference_images/i20.bmp,4.47368
distorted_images/i20_07_4.bmp,reference_images/i20.bmp,3.73684
distorted_images/i20_07_5.bmp,reference_images/i20.bmp,3.28205
distorted_images/i20_08_1.bmp,reference_images/i20.bmp,5.65789
distorted_images/i20_08_2.bmp,reference_images/i20.bmp,5.2973
distorted_images/i20_08_3.bmp,reference_images/i20.bmp,4.02778
distorted_images/i20_08_4.bmp,reference_images/i20.bmp,3.42105
distorted_images/i20_08_5.bmp,reference_images/i20.bmp,2.58974
distorted_images/i20_09_1.bmp,reference_images/i20.bmp,6.26316
distorted_images/i20_09_2.bmp,reference_images/i20.bmp,6.1315800000000005
distorted_images/i20_09_3.bmp,reference_images/i20.bmp,5.33333
distorted_images/i20_09_4.bmp,reference_images/i20.bmp,3.75676
distorted_images/i20_09_5.bmp,reference_images/i20.bmp,2.21622
distorted_images/i20_10_1.bmp,reference_images/i20.bmp,6.1315800000000005
distorted_images/i20_10_2.bmp,reference_images/i20.bmp,5.73684
distorted_images/i20_10_3.bmp,reference_images/i20.bmp,4.94444
distorted_images/i20_10_4.bmp,reference_images/i20.bmp,3.57895
distorted_images/i20_10_5.bmp,reference_images/i20.bmp,2.74359
distorted_images/i20_11_1.bmp,reference_images/i20.bmp,5.57895
distorted_images/i20_11_2.bmp,reference_images/i20.bmp,4.84211
distorted_images/i20_11_3.bmp,reference_images/i20.bmp,3.43243
distorted_images/i20_11_4.bmp,reference_images/i20.bmp,2.05263
distorted_images/i20_11_5.bmp,reference_images/i20.bmp,0.74359
distorted_images/i20_12_1.bmp,reference_images/i20.bmp,6.12821
distorted_images/i20_12_2.bmp,reference_images/i20.bmp,5.30769
distorted_images/i20_12_3.bmp,reference_images/i20.bmp,4.4473699999999985
distorted_images/i20_12_4.bmp,reference_images/i20.bmp,4.25641
distorted_images/i20_12_5.bmp,reference_images/i20.bmp,2.57895
distorted_images/i20_13_1.bmp,reference_images/i20.bmp,5.15385
distorted_images/i20_13_2.bmp,reference_images/i20.bmp,3.78947
distorted_images/i20_13_3.bmp,reference_images/i20.bmp,3.82051
distorted_images/i20_13_4.bmp,reference_images/i20.bmp,2.89189
distorted_images/i20_13_5.bmp,reference_images/i20.bmp,2.02703
distorted_images/i20_14_1.bmp,reference_images/i20.bmp,6.02632
distorted_images/i20_14_2.bmp,reference_images/i20.bmp,5.84211
distorted_images/i20_14_3.bmp,reference_images/i20.bmp,4.5526300000000015
distorted_images/i20_14_4.bmp,reference_images/i20.bmp,4.12821
distorted_images/i20_14_5.bmp,reference_images/i20.bmp,3.3684199999999995
distorted_images/i20_15_1.bmp,reference_images/i20.bmp,3.23077
distorted_images/i20_15_2.bmp,reference_images/i20.bmp,3.34211
distorted_images/i20_15_3.bmp,reference_images/i20.bmp,3.69231
distorted_images/i20_15_4.bmp,reference_images/i20.bmp,3.89744
distorted_images/i20_15_5.bmp,reference_images/i20.bmp,4.05128
distorted_images/i20_16_1.bmp,reference_images/i20.bmp,6.05128
distorted_images/i20_16_2.bmp,reference_images/i20.bmp,6.05405
distorted_images/i20_16_3.bmp,reference_images/i20.bmp,5.40541
distorted_images/i20_16_4.bmp,reference_images/i20.bmp,5.13514
distorted_images/i20_16_5.bmp,reference_images/i20.bmp,4.71795
distorted_images/i20_17_1.bmp,reference_images/i20.bmp,5.61538
distorted_images/i20_17_2.bmp,reference_images/i20.bmp,6.33333
distorted_images/i20_17_3.bmp,reference_images/i20.bmp,4.324319999999998
distorted_images/i20_17_4.bmp,reference_images/i20.bmp,5.87179
distorted_images/i20_17_5.bmp,reference_images/i20.bmp,3.53846
distorted_images/i20_18_1.bmp,reference_images/i20.bmp,5.61538
distorted_images/i20_18_2.bmp,reference_images/i20.bmp,5.23684
distorted_images/i20_18_3.bmp,reference_images/i20.bmp,4.5
distorted_images/i20_18_4.bmp,reference_images/i20.bmp,4.13514
distorted_images/i20_18_5.bmp,reference_images/i20.bmp,4.10526
distorted_images/i20_19_1.bmp,reference_images/i20.bmp,5.82051
distorted_images/i20_19_2.bmp,reference_images/i20.bmp,5.17949
distorted_images/i20_19_3.bmp,reference_images/i20.bmp,4.79487
distorted_images/i20_19_4.bmp,reference_images/i20.bmp,4.0
distorted_images/i20_19_5.bmp,reference_images/i20.bmp,3.4615400000000003
distorted_images/i20_20_1.bmp,reference_images/i20.bmp,6.15789
distorted_images/i20_20_2.bmp,reference_images/i20.bmp,5.46154
distorted_images/i20_20_3.bmp,reference_images/i20.bmp,4.78947
distorted_images/i20_20_4.bmp,reference_images/i20.bmp,3.52632
distorted_images/i20_20_5.bmp,reference_images/i20.bmp,2.71795
distorted_images/i20_21_1.bmp,reference_images/i20.bmp,5.5526300000000015
distorted_images/i20_21_2.bmp,reference_images/i20.bmp,4.76316
distorted_images/i20_21_3.bmp,reference_images/i20.bmp,4.0
distorted_images/i20_21_4.bmp,reference_images/i20.bmp,3.24324
distorted_images/i20_21_5.bmp,reference_images/i20.bmp,2.57895
distorted_images/i20_22_1.bmp,reference_images/i20.bmp,6.0
distorted_images/i20_22_2.bmp,reference_images/i20.bmp,5.10526
distorted_images/i20_22_3.bmp,reference_images/i20.bmp,4.52632
distorted_images/i20_22_4.bmp,reference_images/i20.bmp,4.10811
distorted_images/i20_22_5.bmp,reference_images/i20.bmp,3.72973
distorted_images/i20_23_1.bmp,reference_images/i20.bmp,5.94872
distorted_images/i20_23_2.bmp,reference_images/i20.bmp,6.25641
distorted_images/i20_23_3.bmp,reference_images/i20.bmp,5.82051
distorted_images/i20_23_4.bmp,reference_images/i20.bmp,4.72973
distorted_images/i20_23_5.bmp,reference_images/i20.bmp,3.15385
distorted_images/i20_24_1.bmp,reference_images/i20.bmp,6.18421
distorted_images/i20_24_2.bmp,reference_images/i20.bmp,5.07895
distorted_images/i20_24_3.bmp,reference_images/i20.bmp,3.43243
distorted_images/i20_24_4.bmp,reference_images/i20.bmp,1.97436
distorted_images/i20_24_5.bmp,reference_images/i20.bmp,0.84211
distorted_images/i21_01_1.bmp,reference_images/i21.bmp,5.51163
distorted_images/i21_01_2.bmp,reference_images/i21.bmp,5.06977
distorted_images/i21_01_3.bmp,reference_images/i21.bmp,4.48837
distorted_images/i21_01_4.bmp,reference_images/i21.bmp,3.90698
distorted_images/i21_01_5.bmp,reference_images/i21.bmp,3.48837
distorted_images/i21_02_1.bmp,reference_images/i21.bmp,5.80952
distorted_images/i21_02_2.bmp,reference_images/i21.bmp,5.53488
distorted_images/i21_02_3.bmp,reference_images/i21.bmp,5.44186
distorted_images/i21_02_4.bmp,reference_images/i21.bmp,4.81395
distorted_images/i21_02_5.bmp,reference_images/i21.bmp,4.15
distorted_images/i21_03_1.bmp,reference_images/i21.bmp,4.39535
distorted_images/i21_03_2.bmp,reference_images/i21.bmp,3.92683
distorted_images/i21_03_3.bmp,reference_images/i21.bmp,3.16667
distorted_images/i21_03_4.bmp,reference_images/i21.bmp,3.06977
distorted_images/i21_03_5.bmp,reference_images/i21.bmp,2.5581400000000003
distorted_images/i21_04_1.bmp,reference_images/i21.bmp,5.93023
distorted_images/i21_04_2.bmp,reference_images/i21.bmp,6.02326
distorted_images/i21_04_3.bmp,reference_images/i21.bmp,5.46341
distorted_images/i21_04_4.bmp,reference_images/i21.bmp,5.33333
distorted_images/i21_04_5.bmp,reference_images/i21.bmp,4.65
distorted_images/i21_05_1.bmp,reference_images/i21.bmp,5.69767
distorted_images/i21_05_2.bmp,reference_images/i21.bmp,5.90698
distorted_images/i21_05_3.bmp,reference_images/i21.bmp,5.1162800000000015
distorted_images/i21_05_4.bmp,reference_images/i21.bmp,3.92857
distorted_images/i21_05_5.bmp,reference_images/i21.bmp,3.0
distorted_images/i21_06_1.bmp,reference_images/i21.bmp,4.926830000000002
distorted_images/i21_06_2.bmp,reference_images/i21.bmp,4.38095
distorted_images/i21_06_3.bmp,reference_images/i21.bmp,4.02439
distorted_images/i21_06_4.bmp,reference_images/i21.bmp,3.5
distorted_images/i21_06_5.bmp,reference_images/i21.bmp,3.04762
distorted_images/i21_07_1.bmp,reference_images/i21.bmp,5.02439
distorted_images/i21_07_2.bmp,reference_images/i21.bmp,4.45
distorted_images/i21_07_3.bmp,reference_images/i21.bmp,4.16667
distorted_images/i21_07_4.bmp,reference_images/i21.bmp,3.59524
distorted_images/i21_07_5.bmp,reference_images/i21.bmp,3.16667
distorted_images/i21_08_1.bmp,reference_images/i21.bmp,5.5
distorted_images/i21_08_2.bmp,reference_images/i21.bmp,4.85714
distorted_images/i21_08_3.bmp,reference_images/i21.bmp,4.1162800000000015
distorted_images/i21_08_4.bmp,reference_images/i21.bmp,3.23256
distorted_images/i21_08_5.bmp,reference_images/i21.bmp,2.16279
distorted_images/i21_09_1.bmp,reference_images/i21.bmp,6.075
distorted_images/i21_09_2.bmp,reference_images/i21.bmp,6.19048
distorted_images/i21_09_3.bmp,reference_images/i21.bmp,5.30952
distorted_images/i21_09_4.bmp,reference_images/i21.bmp,3.76744
distorted_images/i21_09_5.bmp,reference_images/i21.bmp,2.09302
distorted_images/i21_10_1.bmp,reference_images/i21.bmp,6.30952
distorted_images/i21_10_2.bmp,reference_images/i21.bmp,5.88095
distorted_images/i21_10_3.bmp,reference_images/i21.bmp,5.1395300000000015
distorted_images/i21_10_4.bmp,reference_images/i21.bmp,3.2619
distorted_images/i21_10_5.bmp,reference_images/i21.bmp,1.92683
distorted_images/i21_11_1.bmp,reference_images/i21.bmp,6.12195
distorted_images/i21_11_2.bmp,reference_images/i21.bmp,5.39535
distorted_images/i21_11_3.bmp,reference_images/i21.bmp,4.69048
distorted_images/i21_11_4.bmp,reference_images/i21.bmp,3.0
distorted_images/i21_11_5.bmp,reference_images/i21.bmp,1.04651
distorted_images/i21_12_1.bmp,reference_images/i21.bmp,5.7907
distorted_images/i21_12_2.bmp,reference_images/i21.bmp,4.7674400000000015
distorted_images/i21_12_3.bmp,reference_images/i21.bmp,6.0
distorted_images/i21_12_4.bmp,reference_images/i21.bmp,5.61905
distorted_images/i21_12_5.bmp,reference_images/i21.bmp,2.02381
distorted_images/i21_13_1.bmp,reference_images/i21.bmp,4.452380000000002
distorted_images/i21_13_2.bmp,reference_images/i21.bmp,3.69048
distorted_images/i21_13_3.bmp,reference_images/i21.bmp,3.17073
distorted_images/i21_13_4.bmp,reference_images/i21.bmp,2.34884
distorted_images/i21_13_5.bmp,reference_images/i21.bmp,2.5581400000000003
distorted_images/i21_14_1.bmp,reference_images/i21.bmp,5.90698
distorted_images/i21_14_2.bmp,reference_images/i21.bmp,6.170730000000002
distorted_images/i21_14_3.bmp,reference_images/i21.bmp,5.952380000000002
distorted_images/i21_14_4.bmp,reference_images/i21.bmp,4.33333
distorted_images/i21_14_5.bmp,reference_images/i21.bmp,3.65116
distorted_images/i21_15_1.bmp,reference_images/i21.bmp,2.85366
distorted_images/i21_15_2.bmp,reference_images/i21.bmp,3.2682900000000004
distorted_images/i21_15_3.bmp,reference_images/i21.bmp,3.5714300000000003
distorted_images/i21_15_4.bmp,reference_images/i21.bmp,3.7619
distorted_images/i21_15_5.bmp,reference_images/i21.bmp,3.71429
distorted_images/i21_16_1.bmp,reference_images/i21.bmp,6.12195
distorted_images/i21_16_2.bmp,reference_images/i21.bmp,5.93023
distorted_images/i21_16_3.bmp,reference_images/i21.bmp,5.71429
distorted_images/i21_16_4.bmp,reference_images/i21.bmp,5.16667
distorted_images/i21_16_5.bmp,reference_images/i21.bmp,4.67442
distorted_images/i21_17_1.bmp,reference_images/i21.bmp,5.34146
distorted_images/i21_17_2.bmp,reference_images/i21.bmp,6.2619
distorted_images/i21_17_3.bmp,reference_images/i21.bmp,4.35714
distorted_images/i21_17_4.bmp,reference_images/i21.bmp,6.30233
distorted_images/i21_17_5.bmp,reference_images/i21.bmp,3.55
distorted_images/i21_18_1.bmp,reference_images/i21.bmp,4.85714
distorted_images/i21_18_2.bmp,reference_images/i21.bmp,4.317069999999998
distorted_images/i21_18_3.bmp,reference_images/i21.bmp,4.11905
distorted_images/i21_18_4.bmp,reference_images/i21.bmp,3.60976
distorted_images/i21_18_5.bmp,reference_images/i21.bmp,3.78571
distorted_images/i21_19_1.bmp,reference_images/i21.bmp,5.38095
distorted_images/i21_19_2.bmp,reference_images/i21.bmp,4.7907
distorted_images/i21_19_3.bmp,reference_images/i21.bmp,4.07143
distorted_images/i21_19_4.bmp,reference_images/i21.bmp,3.64286
distorted_images/i21_19_5.bmp,reference_images/i21.bmp,3.4186
distorted_images/i21_20_1.bmp,reference_images/i21.bmp,5.975
distorted_images/i21_20_2.bmp,reference_images/i21.bmp,5.67442
distorted_images/i21_20_3.bmp,reference_images/i21.bmp,5.69048
distorted_images/i21_20_4.bmp,reference_images/i21.bmp,4.8837199999999985
distorted_images/i21_20_5.bmp,reference_images/i21.bmp,3.83721
distorted_images/i21_21_1.bmp,reference_images/i21.bmp,5.53488
distorted_images/i21_21_2.bmp,reference_images/i21.bmp,5.14286
distorted_images/i21_21_3.bmp,reference_images/i21.bmp,4.30952
distorted_images/i21_21_4.bmp,reference_images/i21.bmp,3.61905
distorted_images/i21_21_5.bmp,reference_images/i21.bmp,2.73171
distorted_images/i21_22_1.bmp,reference_images/i21.bmp,5.35714
distorted_images/i21_22_2.bmp,reference_images/i21.bmp,5.47619
distorted_images/i21_22_3.bmp,reference_images/i21.bmp,4.44186
distorted_images/i21_22_4.bmp,reference_images/i21.bmp,3.37209
distorted_images/i21_22_5.bmp,reference_images/i21.bmp,3.0
distorted_images/i21_23_1.bmp,reference_images/i21.bmp,6.1162800000000015
distorted_images/i21_23_2.bmp,reference_images/i21.bmp,5.90476
distorted_images/i21_23_3.bmp,reference_images/i21.bmp,5.67442
distorted_images/i21_23_4.bmp,reference_images/i21.bmp,5.2381
distorted_images/i21_23_5.bmp,reference_images/i21.bmp,2.85714
distorted_images/i21_24_1.bmp,reference_images/i21.bmp,5.8837199999999985
distorted_images/i21_24_2.bmp,reference_images/i21.bmp,5.72093
distorted_images/i21_24_3.bmp,reference_images/i21.bmp,5.0
distorted_images/i21_24_4.bmp,reference_images/i21.bmp,3.07317
distorted_images/i21_24_5.bmp,reference_images/i21.bmp,0.52381
distorted_images/i22_01_1.bmp,reference_images/i22.bmp,5.81579
distorted_images/i22_01_2.bmp,reference_images/i22.bmp,5.23684
distorted_images/i22_01_3.bmp,reference_images/i22.bmp,4.84615
distorted_images/i22_01_4.bmp,reference_images/i22.bmp,4.15789
distorted_images/i22_01_5.bmp,reference_images/i22.bmp,3.71795
distorted_images/i22_02_1.bmp,reference_images/i22.bmp,5.60526
distorted_images/i22_02_2.bmp,reference_images/i22.bmp,5.82051
distorted_images/i22_02_3.bmp,reference_images/i22.bmp,5.47368
distorted_images/i22_02_4.bmp,reference_images/i22.bmp,5.1315800000000005
distorted_images/i22_02_5.bmp,reference_images/i22.bmp,4.57895
distorted_images/i22_03_1.bmp,reference_images/i22.bmp,4.79487
distorted_images/i22_03_2.bmp,reference_images/i22.bmp,4.34211
distorted_images/i22_03_3.bmp,reference_images/i22.bmp,3.68421
distorted_images/i22_03_4.bmp,reference_images/i22.bmp,3.07692
distorted_images/i22_03_5.bmp,reference_images/i22.bmp,2.7027
distorted_images/i22_04_1.bmp,reference_images/i22.bmp,5.76923
distorted_images/i22_04_2.bmp,reference_images/i22.bmp,5.71795
distorted_images/i22_04_3.bmp,reference_images/i22.bmp,5.4359
distorted_images/i22_04_4.bmp,reference_images/i22.bmp,5.0
distorted_images/i22_04_5.bmp,reference_images/i22.bmp,4.30769
distorted_images/i22_05_1.bmp,reference_images/i22.bmp,5.86842
distorted_images/i22_05_2.bmp,reference_images/i22.bmp,5.68421
distorted_images/i22_05_3.bmp,reference_images/i22.bmp,4.87179
distorted_images/i22_05_4.bmp,reference_images/i22.bmp,4.18421
distorted_images/i22_05_5.bmp,reference_images/i22.bmp,3.18421
distorted_images/i22_06_1.bmp,reference_images/i22.bmp,4.7027
distorted_images/i22_06_2.bmp,reference_images/i22.bmp,4.24324
distorted_images/i22_06_3.bmp,reference_images/i22.bmp,3.76316
distorted_images/i22_06_4.bmp,reference_images/i22.bmp,3.56757
distorted_images/i22_06_5.bmp,reference_images/i22.bmp,3.24324
distorted_images/i22_07_1.bmp,reference_images/i22.bmp,5.58974
distorted_images/i22_07_2.bmp,reference_images/i22.bmp,5.08108
distorted_images/i22_07_3.bmp,reference_images/i22.bmp,4.57895
distorted_images/i22_07_4.bmp,reference_images/i22.bmp,3.89474
distorted_images/i22_07_5.bmp,reference_images/i22.bmp,2.74359
distorted_images/i22_08_1.bmp,reference_images/i22.bmp,5.4473699999999985
distorted_images/i22_08_2.bmp,reference_images/i22.bmp,4.6315800000000005
distorted_images/i22_08_3.bmp,reference_images/i22.bmp,3.78378
distorted_images/i22_08_4.bmp,reference_images/i22.bmp,3.12821
distorted_images/i22_08_5.bmp,reference_images/i22.bmp,2.53846
distorted_images/i22_09_1.bmp,reference_images/i22.bmp,5.84615
distorted_images/i22_09_2.bmp,reference_images/i22.bmp,5.52632
distorted_images/i22_09_3.bmp,reference_images/i22.bmp,4.62162
distorted_images/i22_09_4.bmp,reference_images/i22.bmp,3.33333
distorted_images/i22_09_5.bmp,reference_images/i22.bmp,2.05128
distorted_images/i22_10_1.bmp,reference_images/i22.bmp,5.83784
distorted_images/i22_10_2.bmp,reference_images/i22.bmp,5.58974
distorted_images/i22_10_3.bmp,reference_images/i22.bmp,5.0
distorted_images/i22_10_4.bmp,reference_images/i22.bmp,3.58974
distorted_images/i22_10_5.bmp,reference_images/i22.bmp,2.07895
distorted_images/i22_11_1.bmp,reference_images/i22.bmp,5.3589699999999985
distorted_images/i22_11_2.bmp,reference_images/i22.bmp,5.51282
distorted_images/i22_11_3.bmp,reference_images/i22.bmp,4.26316
distorted_images/i22_11_4.bmp,reference_images/i22.bmp,2.63158
distorted_images/i22_11_5.bmp,reference_images/i22.bmp,0.8684200000000001
distorted_images/i22_12_1.bmp,reference_images/i22.bmp,5.26316
distorted_images/i22_12_2.bmp,reference_images/i22.bmp,5.76923
distorted_images/i22_12_3.bmp,reference_images/i22.bmp,5.74359
distorted_images/i22_12_4.bmp,reference_images/i22.bmp,4.36842
distorted_images/i22_12_5.bmp,reference_images/i22.bmp,2.76316
distorted_images/i22_13_1.bmp,reference_images/i22.bmp,5.25641
distorted_images/i22_13_2.bmp,reference_images/i22.bmp,4.4359
distorted_images/i22_13_3.bmp,reference_images/i22.bmp,3.68421
distorted_images/i22_13_4.bmp,reference_images/i22.bmp,2.8717900000000003
distorted_images/i22_13_5.bmp,reference_images/i22.bmp,2.51282
distorted_images/i22_14_1.bmp,reference_images/i22.bmp,5.76923
distorted_images/i22_14_2.bmp,reference_images/i22.bmp,5.86111
distorted_images/i22_14_3.bmp,reference_images/i22.bmp,5.76316
distorted_images/i22_14_4.bmp,reference_images/i22.bmp,4.62162
distorted_images/i22_14_5.bmp,reference_images/i22.bmp,4.10256
distorted_images/i22_15_1.bmp,reference_images/i22.bmp,3.05263
distorted_images/i22_15_2.bmp,reference_images/i22.bmp,3.02632
distorted_images/i22_15_3.bmp,reference_images/i22.bmp,3.21622
distorted_images/i22_15_4.bmp,reference_images/i22.bmp,3.39474
distorted_images/i22_15_5.bmp,reference_images/i22.bmp,3.73684
distorted_images/i22_16_1.bmp,reference_images/i22.bmp,5.86486
distorted_images/i22_16_2.bmp,reference_images/i22.bmp,5.41026
distorted_images/i22_16_3.bmp,reference_images/i22.bmp,6.05128
distorted_images/i22_16_4.bmp,reference_images/i22.bmp,4.60526
distorted_images/i22_16_5.bmp,reference_images/i22.bmp,5.25641
distorted_images/i22_17_1.bmp,reference_images/i22.bmp,5.33333
distorted_images/i22_17_2.bmp,reference_images/i22.bmp,6.0
distorted_images/i22_17_3.bmp,reference_images/i22.bmp,4.22222
distorted_images/i22_17_4.bmp,reference_images/i22.bmp,6.23077
distorted_images/i22_17_5.bmp,reference_images/i22.bmp,3.3783800000000004
distorted_images/i22_18_1.bmp,reference_images/i22.bmp,5.15385
distorted_images/i22_18_2.bmp,reference_images/i22.bmp,4.68421
distorted_images/i22_18_3.bmp,reference_images/i22.bmp,4.23684
distorted_images/i22_18_4.bmp,reference_images/i22.bmp,3.76316
distorted_images/i22_18_5.bmp,reference_images/i22.bmp,3.25
distorted_images/i22_19_1.bmp,reference_images/i22.bmp,5.1315800000000005
distorted_images/i22_19_2.bmp,reference_images/i22.bmp,5.1315800000000005
distorted_images/i22_19_3.bmp,reference_images/i22.bmp,4.66667
distorted_images/i22_19_4.bmp,reference_images/i22.bmp,4.0
distorted_images/i22_19_5.bmp,reference_images/i22.bmp,3.58974
distorted_images/i22_20_1.bmp,reference_images/i22.bmp,5.71053
distorted_images/i22_20_2.bmp,reference_images/i22.bmp,5.73684
distorted_images/i22_20_3.bmp,reference_images/i22.bmp,5.5526300000000015
distorted_images/i22_20_4.bmp,reference_images/i22.bmp,4.8974400000000005
distorted_images/i22_20_5.bmp,reference_images/i22.bmp,3.64865
distorted_images/i22_21_1.bmp,reference_images/i22.bmp,5.57895
distorted_images/i22_21_2.bmp,reference_images/i22.bmp,5.02632
distorted_images/i22_21_3.bmp,reference_images/i22.bmp,4.65789
distorted_images/i22_21_4.bmp,reference_images/i22.bmp,3.5641
distorted_images/i22_21_5.bmp,reference_images/i22.bmp,2.63158
distorted_images/i22_22_1.bmp,reference_images/i22.bmp,5.9230800000000015
distorted_images/i22_22_2.bmp,reference_images/i22.bmp,5.35135
distorted_images/i22_22_3.bmp,reference_images/i22.bmp,4.8974400000000005
distorted_images/i22_22_4.bmp,reference_images/i22.bmp,4.4473699999999985
distorted_images/i22_22_5.bmp,reference_images/i22.bmp,2.89474
distorted_images/i22_23_1.bmp,reference_images/i22.bmp,6.324319999999998
distorted_images/i22_23_2.bmp,reference_images/i22.bmp,6.1315800000000005
distorted_images/i22_23_3.bmp,reference_images/i22.bmp,5.21053
distorted_images/i22_23_4.bmp,reference_images/i22.bmp,4.4359
distorted_images/i22_23_5.bmp,reference_images/i22.bmp,2.10256
distorted_images/i22_24_1.bmp,reference_images/i22.bmp,5.82051
distorted_images/i22_24_2.bmp,reference_images/i22.bmp,5.42105
distorted_images/i22_24_3.bmp,reference_images/i22.bmp,4.21622
distorted_images/i22_24_4.bmp,reference_images/i22.bmp,2.25641
distorted_images/i22_24_5.bmp,reference_images/i22.bmp,0.36842
distorted_images/i23_01_1.bmp,reference_images/i23.bmp,5.68571
distorted_images/i23_01_2.bmp,reference_images/i23.bmp,5.05714
distorted_images/i23_01_3.bmp,reference_images/i23.bmp,4.76471
distorted_images/i23_01_4.bmp,reference_images/i23.bmp,4.08571
distorted_images/i23_01_5.bmp,reference_images/i23.bmp,3.73529
distorted_images/i23_02_1.bmp,reference_images/i23.bmp,6.14706
distorted_images/i23_02_2.bmp,reference_images/i23.bmp,5.84848
distorted_images/i23_02_3.bmp,reference_images/i23.bmp,5.45714
distorted_images/i23_02_4.bmp,reference_images/i23.bmp,5.028569999999998
distorted_images/i23_02_5.bmp,reference_images/i23.bmp,4.32353
distorted_images/i23_03_1.bmp,reference_images/i23.bmp,4.61765
distorted_images/i23_03_2.bmp,reference_images/i23.bmp,4.17143
distorted_images/i23_03_3.bmp,reference_images/i23.bmp,3.55882
distorted_images/i23_03_4.bmp,reference_images/i23.bmp,3.26471
distorted_images/i23_03_5.bmp,reference_images/i23.bmp,2.67647
distorted_images/i23_04_1.bmp,reference_images/i23.bmp,5.61765
distorted_images/i23_04_2.bmp,reference_images/i23.bmp,5.64706
distorted_images/i23_04_3.bmp,reference_images/i23.bmp,5.32353
distorted_images/i23_04_4.bmp,reference_images/i23.bmp,4.79412
distorted_images/i23_04_5.bmp,reference_images/i23.bmp,4.52941
distorted_images/i23_05_1.bmp,reference_images/i23.bmp,6.05714
distorted_images/i23_05_2.bmp,reference_images/i23.bmp,5.5
distorted_images/i23_05_3.bmp,reference_images/i23.bmp,5.09091
distorted_images/i23_05_4.bmp,reference_images/i23.bmp,4.31429
distorted_images/i23_05_5.bmp,reference_images/i23.bmp,3.3529400000000003
distorted_images/i23_06_1.bmp,reference_images/i23.bmp,4.61765
distorted_images/i23_06_2.bmp,reference_images/i23.bmp,4.35294
distorted_images/i23_06_3.bmp,reference_images/i23.bmp,4.02941
distorted_images/i23_06_4.bmp,reference_images/i23.bmp,3.61765
distorted_images/i23_06_5.bmp,reference_images/i23.bmp,3.2941199999999995
distorted_images/i23_07_1.bmp,reference_images/i23.bmp,4.9705900000000005
distorted_images/i23_07_2.bmp,reference_images/i23.bmp,3.84848
distorted_images/i23_07_3.bmp,reference_images/i23.bmp,3.68571
distorted_images/i23_07_4.bmp,reference_images/i23.bmp,3.44118
distorted_images/i23_07_5.bmp,reference_images/i23.bmp,2.78788
distorted_images/i23_08_1.bmp,reference_images/i23.bmp,5.94286
distorted_images/i23_08_2.bmp,reference_images/i23.bmp,5.52941
distorted_images/i23_08_3.bmp,reference_images/i23.bmp,4.67647
distorted_images/i23_08_4.bmp,reference_images/i23.bmp,3.94118
distorted_images/i23_08_5.bmp,reference_images/i23.bmp,2.77143
distorted_images/i23_09_1.bmp,reference_images/i23.bmp,6.6969699999999985
distorted_images/i23_09_2.bmp,reference_images/i23.bmp,6.05714
distorted_images/i23_09_3.bmp,reference_images/i23.bmp,5.7058800000000005
distorted_images/i23_09_4.bmp,reference_images/i23.bmp,4.26471
distorted_images/i23_09_5.bmp,reference_images/i23.bmp,2.64706
